Income,Kidhome,Teenhome,Recency,NumWebVisitsMonth,Complain,Age,Customer Loyalty,TotalMntSpent,TotalNumPurchases,Total_Acc_Cmp,Children,Partner,Education_Level,Cluster
69627.0,0,1,35,5,0,52,469,861.0,23.0,0.0,1.0,0,0,1
38136.0,1,0,69,8,0,36,433,103.0,8.0,1.0,1.0,1,0,0
62159.0,0,0,68,4,0,68,62,634.0,19.0,0.0,0.0,0,1,1
80695.0,0,0,85,2,0,51,182,1918.0,19.0,0.0,0.0,0,0,1
33316.0,1,1,34,6,0,43,268,131.0,10.0,0.0,2.0,0,1,2
58554.0,1,1,55,7,0,46,641,586.0,22.0,0.0,2.0,1,0,3
17256.0,1,0,10,8,0,22,218,62.0,7.0,1.0,1.0,1,2,0
53034.0,1,1,30,8,0,40,395,447.0,22.0,0.0,2.0,0,0,2
52203.0,0,0,36,6,0,64,698,939.0,27.0,0.0,0.0,1,2,1
59601.0,0,1,14,8,0,37,339,797.0,15.0,1.0,1.0,0,2,2
75154.0,0,1,79,3,0,56,663,1143.0,16.0,1.0,1.0,0,1,1
47025.0,0,1,52,6,0,38,234,415.0,17.0,0.0,1.0,0,0,2
37971.0,1,0,97,8,0,41,216,30.0,5.0,0.0,1.0,1,0,0
41335.0,1,0,24,7,0,46,185,187.0,12.0,0.0,1.0,0,1,2
67267.0,0,1,0,2,0,56,47,251.0,11.0,0.0,1.0,1,0,1
57338.0,0,1,96,5,0,39,61,237.0,12.0,0.0,1.0,0,0,2
50523.0,1,1,89,6,0,54,186,91.0,8.0,0.0,2.0,1,2,1
35791.0,2,1,94,8,0,49,419,35.0,6.0,0.0,2.5,0,1,2
50611.0,0,1,98,6,0,54,633,493.0,22.0,1.0,1.0,0,1,1
56242.0,0,1,72,6,0,45,483,971.0,28.0,0.0,1.0,1,1,3
48904.0,0,1,1,8,0,54,574,371.0,17.0,0.0,1.0,0,0,1
56243.0,1,2,26,5,0,39,181,396.0,20.0,0.0,2.5,0,0,2
21355.0,1,0,5,6,0,29,313,68.0,7.0,2.0,1.0,1,0,0
57420.0,0,1,22,7,0,43,369,322.0,15.0,1.0,1.0,1,1,3
46390.0,0,1,56,7,0,59,55,222.0,10.0,0.0,1.0,0,1,1
54342.0,1,1,74,6,0,58,361,177.0,12.0,0.0,2.0,1,2,1
20895.0,1,0,24,9,0,41,631,45.0,6.0,0.0,1.0,1,0,0
92344.0,0,0,9,1,0,66,165,1899.0,20.0,2.0,0.0,1,0,1
26907.0,1,1,10,7,0,38,313,22.0,6.0,0.0,2.0,1,2,0
44964.0,1,1,35,8,0,34,560,41.0,5.0,0.0,2.0,1,0,0
75507.0,0,0,56,3,0,35,58,1440.0,21.0,0.0,0.0,1,0,3
53761.0,1,1,7,5,0,42,261,325.0,17.0,0.0,2.0,1,1,3
22682.0,1,0,51,4,0,41,269,95.0,10.0,0.0,1.0,1,0,0
38887.0,1,0,17,7,0,42,119,42.0,5.0,0.0,1.0,1,1,0
41658.0,1,1,30,4,0,39,597,72.0,6.0,0.0,2.0,0,2,2
29791.0,1,0,21,5,0,42,45,20.0,7.0,0.0,1.0,1,1,0
63915.0,0,2,2,5,0,58,334,789.0,23.0,0.0,2.0,1,1,1
39996.0,1,1,85,6,0,40,38,15.0,4.0,0.0,2.0,0,0,2
26759.0,1,0,65,6,0,42,142,59.0,8.0,0.0,1.0,0,0,2
63841.0,0,1,64,6,0,46,434,908.0,22.0,0.0,1.0,0,1,3
51039.0,1,1,11,7,0,45,566,417.0,14.0,0.0,2.0,1,1,0
60544.0,1,1,92,6,0,53,673,289.0,15.0,0.0,2.0,1,0,1
65685.0,0,1,54,5,0,42,92,769.0,21.0,0.0,1.0,1,0,3
37716.0,0,1,4,7,0,61,69,188.0,10.0,0.0,1.0,1,0,1
36864.0,0,1,53,8,0,57,685,354.0,14.0,1.0,1.0,0,0,2
44511.0,1,0,39,8,0,44,625,727.0,26.0,0.0,1.0,1,1,0
36947.0,1,1,49,9,0,47,691,146.0,11.0,0.0,2.0,1,1,0
47352.0,0,1,70,7,0,63,444,319.0,16.0,0.0,1.0,1,1,1
67087.0,0,1,40,4,0,61,194,794.0,22.0,0.0,1.0,1,1,1
57045.0,0,1,40,3,0,64,659,454.0,18.0,0.0,1.0,1,0,1
36957.0,1,1,43,9,0,61,661,152.0,11.0,1.0,2.0,0,1,1
69389.0,0,1,17,4,0,37,639,797.0,22.0,0.0,1.0,1,1,3
80134.0,1,0,40,6,0,42,405,1690.0,16.0,2.5,1.0,1,0,3
43142.0,1,1,84,7,0,45,131,20.0,4.0,0.0,2.0,1,1,0
80589.0,0,0,25,1,0,70,158,1428.0,21.0,2.0,0.0,1,0,1
34412.0,1,0,62,9,0,24,501,209.0,11.0,0.0,1.0,0,0,2
57537.0,1,0,83,4,0,35,384,545.0,19.0,0.0,1.0,0,0,2
22634.0,0,0,47,8,0,48,529,96.0,6.0,0.0,0.0,1,2,0
51315.0,0,0,45,2,0,66,126,222.0,10.0,0.0,0.0,1,0,1
36026.0,2,1,34,6,0,42,105,61.0,7.0,0.0,2.5,1,0,0
24639.0,1,1,3,6,0,41,152,44.0,9.0,0.0,2.0,1,0,0
34578.0,2,1,1,6,0,42,79,8.0,4.0,0.0,2.5,1,1,0
65704.0,0,0,18,1,0,42,259,817.0,23.0,0.0,0.0,0,2,3
63810.0,0,1,45,8,0,48,595,1371.0,23.0,1.0,1.0,0,0,1
54132.0,0,1,81,7,0,45,133,42.0,5.0,0.0,1.0,1,1,3
18690.0,0,0,77,8,0,55,548,60.0,5.0,0.0,0.0,1,0,0
28164.0,1,0,23,7,0,44,421,78.0,9.0,0.0,1.0,1,0,0
34596.0,1,0,48,8,0,40,442,23.0,4.0,0.0,1.0,1,1,0
43269.0,1,0,61,8,0,42,286,19.0,4.0,0.0,1.0,1,1,0
38741.0,1,1,60,7,0,56,91,61.0,7.0,0.0,2.0,0,2,2
31907.0,0,0,75,7,0,42,482,449.0,14.0,0.0,0.0,0,0,2
27100.0,1,0,64,7,0,31,450,37.0,5.0,0.0,1.0,1,1,0
31163.0,1,0,54,6,0,41,136,38.0,5.0,0.0,1.0,0,2,2
92533.0,0,0,84,2,0,29,192,1131.0,23.0,2.0,0.0,1,0,3
34853.0,1,1,75,6,0,41,188,34.0,7.0,0.0,2.0,0,0,2
70844.0,1,1,16,7,0,47,242,294.0,17.0,0.0,2.0,0,0,3
31086.0,1,1,79,8,0,35,421,48.0,6.0,1.0,2.0,1,2,0
60544.0,1,1,92,6,0,53,673,289.0,15.0,0.0,2.0,1,0,1
20491.0,0,0,16,7,0,28,520,30.0,4.0,0.0,0.0,1,2,0
42523.0,0,0,96,2,0,50,67,125.0,7.0,0.0,0.0,1,0,0
39922.0,1,0,30,8,0,31,500,156.0,9.0,0.0,1.0,1,0,0
33402.0,1,1,60,8,0,62,346,70.0,9.0,0.0,2.0,1,0,1
36408.0,1,1,11,6,0,65,281,22.0,4.0,0.0,2.0,1,1,1
21645.0,1,0,75,9,0,35,664,65.0,9.0,1.0,1.0,1,0,0
78427.0,0,0,36,3,0,66,613,1930.0,23.0,2.0,0.0,0,1,1
82657.0,0,0,71,4,0,68,275,2283.0,23.0,2.0,0.0,1,0,1
51876.0,0,0,88,1,0,56,257,310.0,13.0,0.0,0.0,1,0,1
78041.0,0,0,93,2,0,43,560,1319.0,18.0,0.0,0.0,1,2,3
52852.0,0,1,93,8,0,57,575,879.0,26.0,1.0,1.0,1,0,1
70038.0,0,0,54,2,0,32,247,1244.0,17.0,0.0,0.0,1,1,3
69401.0,0,1,41,2,0,41,98,690.0,17.0,0.0,1.0,1,2,3
46053.0,1,0,46,5,0,42,497,209.0,12.0,0.0,1.0,1,0,0
77343.0,0,0,28,1,0,49,20,1134.0,17.0,0.0,0.0,1,0,3
73892.0,0,0,40,1,0,61,228,1507.0,23.0,1.0,0.0,0,0,1
40304.0,1,0,82,7,0,47,272,57.0,6.0,0.0,1.0,0,1,2
32727.0,0,0,38,8,0,49,670,529.0,17.0,0.0,0.0,1,1,0
68695.0,0,0,3,2,0,45,4,1091.0,16.0,0.0,0.0,1,0,3
43300.0,0,1,87,8,0,43,624,180.0,11.0,1.0,1.0,0,0,2
26290.0,1,1,49,6,0,42,533,77.0,10.0,0.0,2.0,1,0,0
93790.0,0,0,16,2,0,44,137,2349.0,25.0,2.5,0.0,0,0,3
38410.0,0,0,65,6,0,40,653,534.0,18.0,1.0,0.0,1,1,0
64866.0,0,1,9,5,0,64,154,556.0,21.0,1.0,1.0,0,1,1
57957.0,0,1,24,3,0,55,314,637.0,25.0,0.0,1.0,1,0,1
46015.0,1,1,25,7,0,59,77,46.0,5.0,2.0,2.0,1,1,1
16531.0,1,0,43,7,0,36,11,44.0,9.0,0.0,1.0,1,0,0
28072.0,1,0,10,7,0,28,356,47.0,5.0,0.0,1.0,1,1,0
49476.0,0,1,29,2,0,51,374,795.0,22.0,0.0,1.0,0,1,2
50725.0,0,1,45,8,0,61,501,586.0,21.0,0.0,1.0,1,0,1
83844.0,0,0,57,1,0,62,413,1574.0,20.0,1.0,0.0,1,0,1
41145.0,1,1,20,3,0,64,141,13.0,4.0,0.0,2.0,1,1,1
67419.0,0,1,29,5,0,44,529,1471.0,25.0,0.0,1.0,1,0,3
23162.0,1,1,82,6,0,44,190,65.0,8.0,0.0,2.0,1,2,0
34380.0,1,0,68,8,0,37,423,175.0,12.0,0.0,1.0,1,0,0
34704.0,0,1,65,5,0,48,428,40.0,5.0,0.0,1.0,0,0,2
94871.0,0,2,99,7,0,45,666,1078.0,18.0,2.5,2.0,1,1,3
65148.0,0,1,9,4,0,56,590,1115.0,21.0,0.0,1.0,1,0,1
39898.0,0,1,20,7,0,60,502,134.0,9.0,0.0,1.0,1,0,1
64857.0,0,0,78,4,0,58,583,1540.0,23.0,0.0,0.0,0,1,1
59892.0,0,1,26,3,0,44,239,87.0,7.0,0.0,1.0,1,1,3
41020.0,0,0,68,3,0,27,244,217.0,10.0,0.0,0.0,0,1,2
57072.0,0,1,79,5,0,53,156,1034.0,27.0,1.0,1.0,1,1,1
60474.0,0,1,25,7,0,35,454,1180.0,31.0,0.0,1.0,0,0,3
62807.0,0,1,83,5,0,54,667,819.0,23.0,0.0,1.0,1,0,1
19414.0,1,0,32,8,0,33,256,32.0,5.0,0.0,1.0,1,2,0
19107.0,1,0,49,7,0,34,311,46.0,6.0,0.0,1.0,1,0,0
75484.0,0,1,50,4,0,38,696,1159.0,18.0,0.0,1.0,1,2,3
70379.0,0,1,84,4,0,38,483,860.0,25.0,0.0,1.0,0,1,3
79419.0,0,0,96,2,0,44,7,1631.0,15.0,0.0,0.0,1,1,3
64014.0,2,1,56,7,0,68,19,444.0,22.0,1.0,2.5,1,1,1
76998.0,0,1,85,6,0,59,534,1910.0,29.0,1.0,1.0,1,0,1
49854.0,1,0,63,6,0,42,231,380.0,18.0,0.0,1.0,1,1,0
60585.0,1,1,17,5,0,43,370,736.0,30.0,1.0,2.0,1,1,3
42873.0,1,1,11,8,0,64,524,269.0,15.0,0.0,2.0,0,1,1
87679.0,0,0,62,4,0,26,337,2516.5,29.0,2.5,0.0,1,0,3
57867.0,1,0,48,6,0,36,271,612.0,25.0,0.0,1.0,1,0,3
35765.0,1,0,86,6,0,24,200,75.0,8.0,0.0,1.0,1,0,0
65492.0,0,0,73,2,0,55,154,1045.0,26.0,0.0,0.0,1,0,1
32952.0,1,0,36,7,0,37,210,55.0,6.0,0.0,1.0,0,0,2
53374.0,0,1,34,9,0,45,682,1064.0,21.0,2.0,1.0,1,1,3
71706.0,0,1,16,5,0,55,593,1443.0,25.0,0.0,1.0,1,0,1
68487.0,0,0,48,4,0,26,532,1366.0,30.0,0.0,0.0,1,0,3
53253.0,1,1,61,5,0,39,503,436.0,19.0,0.0,2.0,1,1,3
31163.0,1,0,54,6,0,41,136,38.0,5.0,0.0,1.0,0,2,2
42014.0,1,0,56,8,0,37,681,436.0,20.0,1.0,1.0,1,0,0
54108.0,1,1,74,8,0,41,601,747.0,32.0,0.0,2.0,1,1,3
49667.0,0,0,35,8,0,59,678,1396.0,22.0,2.0,0.0,0,1,1
63206.0,0,0,65,2,0,40,101,928.0,14.0,1.0,0.0,1,1,3
57136.0,1,1,48,6,0,42,355,642.0,26.0,0.0,2.0,1,1,3
46772.0,0,1,88,8,0,39,599,1048.0,30.0,1.0,1.0,1,2,0
78931.0,0,0,19,1,0,43,247,943.0,24.0,0.0,0.0,1,1,3
53977.0,0,1,21,5,0,56,386,907.0,27.0,0.0,1.0,1,0,1
84219.0,0,0,27,1,0,26,147,1198.0,18.0,0.0,0.0,1,0,3
46098.0,1,1,86,8,0,39,680,120.0,11.0,0.0,2.0,0,1,2
73538.0,0,1,92,7,0,49,581,1658.0,26.0,0.0,1.0,1,0,3
79529.0,0,0,1,2,0,28,63,1638.0,22.0,0.0,0.0,1,0,3
20981.0,0,0,14,8,0,37,425,73.0,7.0,1.0,0.0,1,2,0
51766.0,1,0,74,5,0,34,110,275.0,12.0,0.0,1.0,0,0,2
55759.0,0,1,84,8,0,52,578,854.0,26.0,0.0,1.0,1,0,1
33039.0,1,0,4,5,0,36,293,78.0,7.0,0.0,1.0,1,0,0
37787.0,1,0,50,8,0,42,282,106.0,7.0,0.0,1.0,1,1,0
27242.0,1,0,2,9,0,44,595,106.0,7.0,1.0,1.0,0,0,2
87188.0,0,0,73,3,0,31,391,1923.0,19.0,1.0,0.0,0,1,3
69930.0,0,0,21,3,0,43,399,1662.0,22.0,0.0,0.0,1,0,3
37697.0,1,0,82,6,0,38,142,84.0,7.0,0.0,1.0,0,0,2
37401.0,1,0,14,7,0,41,54,48.0,7.0,0.0,1.0,1,1,0
3502.0,1,0,56,13,0,41,442,5.0,0.0,0.0,1.0,0,0,2
58597.0,1,1,20,7,0,38,586,733.0,32.0,0.0,2.0,1,0,3
82032.0,0,0,54,1,0,66,85,1234.0,17.0,0.0,0.0,0,1,1
28087.0,1,1,77,7,0,56,565,112.0,9.0,0.0,2.0,1,0,0
74004.0,0,0,5,3,0,27,125,1658.0,15.0,2.5,0.0,0,1,3
19740.0,0,1,65,5,0,54,462,55.0,7.0,0.0,1.0,1,0,0
57036.0,0,1,33,9,0,39,565,1513.0,26.0,1.0,1.0,1,2,3
53083.0,1,1,65,7,0,56,410,271.0,17.0,1.0,2.0,1,2,1
69283.0,0,1,41,5,0,39,15,904.0,27.0,0.0,1.0,1,1,3
46098.0,1,1,86,8,0,39,680,120.0,11.0,1.0,2.0,0,1,2
23331.0,1,0,92,8,0,26,663,103.0,8.0,0.0,1.0,1,2,0
23331.0,1,0,97,9,0,26,632,269.0,17.0,0.0,1.0,0,2,2
9255.0,1,0,91,8,0,25,191,22.0,5.0,0.0,1.0,0,0,2
67786.0,0,0,0,1,0,55,204,1156.0,16.0,1.0,0.0,0,1,1
71969.0,0,1,59,8,0,43,621,1086.0,19.0,1.0,1.0,1,1,3
59235.0,1,0,4,7,0,47,533,1128.0,28.0,0.0,1.0,0,1,1
31928.0,1,0,5,7,0,25,93,72.0,9.0,0.0,1.0,1,0,0
74881.0,1,1,48,5,0,53,478,964.0,27.0,0.0,2.0,1,1,1
65819.0,0,0,99,3,0,36,577,1383.0,20.0,0.0,0.0,1,0,3
51411.0,1,2,81,5,0,61,399,18.0,4.0,0.0,2.5,0,1,1
51983.0,0,1,95,7,0,50,667,793.0,24.0,0.0,1.0,0,0,2
42386.0,1,0,43,8,0,28,532,100.0,7.0,0.0,1.0,1,1,0
30390.0,0,0,5,6,0,27,300,80.0,6.0,0.0,0.0,1,2,0
30983.0,0,0,50,8,0,51,597,167.0,8.0,1.0,0.0,0,0,2
66033.0,0,1,76,7,0,57,525,677.0,20.0,0.0,1.0,0,0,1
37284.0,1,1,46,6,0,39,457,23.0,4.0,0.0,2.0,1,2,0
57530.0,0,1,68,1,0,63,260,92.0,7.0,0.0,1.0,0,1,1
76800.0,0,0,33,1,0,49,113,641.0,16.0,0.0,0.0,1,2,3
63943.0,0,1,50,5,0,58,665,1106.0,17.0,0.0,1.0,1,0,1
76081.0,0,0,85,2,0,52,37,1033.0,14.0,1.0,0.0,1,0,1
67445.0,0,1,63,6,0,40,686,1174.0,32.0,0.0,1.0,1,0,3
37054.0,1,1,89,7,0,47,287,25.0,6.0,0.0,2.0,1,1,0
47175.0,1,1,81,8,0,52,609,240.0,17.0,2.0,2.0,1,1,1
31859.0,1,0,77,7,0,38,380,20.0,4.0,0.0,1.0,0,0,2
27215.0,2,1,50,6,0,53,522,102.0,11.0,0.0,2.5,0,0,2
70179.0,0,1,10,5,0,38,343,1034.0,26.0,0.0,1.0,0,1,3
39922.0,1,0,30,8,0,31,500,156.0,9.0,0.0,1.0,1,0,0
49681.0,0,2,66,7,0,38,237,458.0,21.0,0.0,2.0,1,1,0
24645.0,1,0,16,8,0,26,605,17.0,4.0,0.0,1.0,1,0,0
79865.0,0,1,12,1,0,60,11,792.0,21.0,0.0,1.0,0,0,1
44322.0,1,0,30,8,0,29,13,92.0,8.0,0.0,1.0,1,0,0
47958.0,0,1,8,5,0,62,526,407.0,16.0,0.0,1.0,0,0,1
63972.0,0,1,93,4,0,50,574,1269.0,23.0,1.0,1.0,0,1,1
75315.0,0,1,14,2,0,60,75,841.0,23.0,0.0,1.0,1,0,1
55517.0,1,1,53,9,0,64,640,633.0,23.0,1.0,2.0,1,1,1
75283.0,1,2,26,4,0,57,459,1019.0,25.0,0.0,2.5,1,1,1
82800.0,0,0,23,3,0,68,582,1315.0,26.0,2.5,0.0,0,1,1
38998.0,1,1,92,8,0,60,603,54.0,8.0,0.0,2.0,1,0,1
90638.0,0,0,29,1,0,23,136,2516.5,18.0,2.0,0.0,0,1,3
27161.0,1,0,41,7,0,28,244,52.0,5.0,0.0,1.0,1,1,0
42014.0,1,0,56,8,0,37,681,436.0,20.0,1.0,1.0,1,0,0
38201.0,0,1,19,8,0,54,457,268.0,15.0,0.0,1.0,1,1,1
45203.0,2,0,4,6,0,32,98,147.0,8.0,1.0,2.0,1,0,0
81574.0,0,0,89,1,0,67,62,1798.0,18.0,2.0,0.0,1,1,1
34935.0,0,0,71,7,0,22,373,137.0,8.0,0.0,0.0,1,0,0
60482.0,0,1,81,7,0,38,522,507.0,17.0,0.0,1.0,0,1,3
34633.0,2,1,31,6,0,58,157,15.0,4.0,0.0,2.5,1,0,1
78093.0,0,0,53,1,0,67,200,1105.0,17.0,0.0,0.0,1,1,1
82460.0,0,0,78,1,0,64,209,974.0,15.0,0.0,0.0,0,0,1
45903.0,0,1,80,4,0,48,67,66.0,8.0,0.0,1.0,1,1,0
81361.0,0,0,18,1,0,27,124,778.0,27.0,1.0,0.0,0,0,3
35860.0,1,1,37,5,0,41,41,49.0,6.0,2.0,2.0,0,1,2
40442.0,1,1,52,7,0,62,679,169.0,12.0,1.0,2.0,1,1,1
61482.0,0,0,39,2,0,49,2,299.0,12.0,0.0,0.0,1,0,1
34968.0,1,0,11,7,0,34,445,221.0,17.0,0.0,1.0,1,0,0
75794.0,0,0,33,3,0,27,187,1682.0,25.0,1.0,0.0,1,0,3
31497.0,0,1,22,8,0,52,570,155.0,10.0,0.0,1.0,1,1,0
74268.0,0,0,83,2,0,59,500,892.0,13.0,0.0,0.0,1,0,1
13724.0,1,0,43,9,0,26,667,58.0,5.0,1.0,1.0,1,2,0
45143.0,0,1,74,7,0,49,307,311.0,15.0,0.0,1.0,1,1,1
52569.0,0,1,54,3,0,47,85,95.0,7.0,0.0,1.0,0,1,2
48432.0,0,1,3,8,0,41,619,424.0,19.0,1.0,1.0,0,1,2
17144.0,1,1,96,7,0,54,134,47.0,12.0,0.0,2.0,1,1,0
36108.0,1,0,68,9,0,30,257,339.0,15.0,1.0,1.0,0,0,2
76445.0,1,0,2,6,0,43,639,1410.0,21.0,0.0,1.0,1,0,3
36663.0,1,0,40,2,0,39,65,35.0,6.0,0.0,1.0,1,1,0
53843.0,0,1,64,7,0,49,367,562.0,20.0,0.0,1.0,1,1,1
90226.0,0,0,26,2,0,58,641,2352.0,24.0,1.0,0.0,1,1,1
70638.0,0,0,69,3,0,59,393,1334.0,20.0,1.0,0.0,0,1,1
44512.0,1,1,57,4,0,54,303,32.0,6.0,0.0,2.0,1,0,1
27116.0,1,1,78,7,0,53,119,41.0,7.0,0.0,2.0,1,0,0
54072.0,1,1,71,8,0,51,337,39.0,5.0,0.0,2.0,1,1,1
71855.0,0,1,59,3,0,37,529,1141.0,25.0,0.0,1.0,1,0,3
51250.0,1,0,28,9,0,24,456,710.0,24.0,1.0,1.0,0,2,2
60432.0,0,1,61,6,0,41,112,401.0,19.0,0.0,1.0,1,1,3
65526.0,0,1,22,2,0,50,79,506.0,17.0,0.0,1.0,1,1,1
68655.0,0,0,95,3,0,26,688,1538.0,21.0,0.0,0.0,0,0,3
12393.0,0,0,38,9,0,36,572,57.0,6.0,0.0,0.0,1,2,0
64509.0,0,0,19,4,0,24,316,1722.0,19.0,2.0,0.0,0,0,3
33955.0,1,0,92,8,0,39,324,270.0,15.0,0.0,1.0,0,0,2
31353.0,1,1,24,8,0,37,182,31.0,6.0,1.0,2.0,1,0,0
55434.0,1,0,21,4,0,30,267,882.0,24.0,0.0,1.0,1,0,3
28359.0,1,0,35,7,0,31,245,16.0,4.0,0.0,1.0,1,0,0
57100.0,1,0,9,3,0,27,42,311.0,14.0,0.0,1.0,0,0,2
69139.0,0,1,23,4,0,49,153,227.0,11.0,0.0,1.0,1,0,1
52973.0,0,1,92,8,0,58,598,1152.0,31.0,0.0,1.0,1,1,1
51717.0,0,1,55,7,0,49,313,122.0,8.0,1.0,1.0,1,1,1
18793.0,1,0,14,8,0,43,533,77.0,9.0,0.0,1.0,1,0,0
66664.0,0,0,78,3,0,32,642,1289.0,19.0,0.0,0.0,1,2,3
50664.0,1,1,64,9,0,55,529,561.0,24.0,0.0,2.0,0,0,1
54414.0,1,1,49,4,0,51,522,211.0,13.0,0.0,2.0,1,0,1
54549.0,0,1,8,7,0,62,118,233.0,12.0,0.0,1.0,1,1,1
47111.0,0,1,35,9,0,43,659,1092.0,21.0,0.0,1.0,0,1,2
41003.0,0,0,11,6,0,51,469,601.0,17.0,0.0,0.0,0,1,2
19444.0,1,0,8,7,0,32,127,54.0,10.0,1.0,1.0,1,0,0
36301.0,1,0,53,7,0,38,247,78.0,7.0,0.0,1.0,1,2,0
73059.0,0,1,36,4,0,67,302,1095.0,26.0,0.0,1.0,1,1,1
42731.0,1,0,64,5,0,45,251,244.0,13.0,0.0,1.0,1,1,0
52854.0,1,1,43,5,0,55,97,116.0,9.0,0.0,2.0,1,1,1
22775.0,1,0,40,8,0,36,375,15.0,4.0,0.0,1.0,1,0,0
46681.0,0,2,52,5,0,66,264,425.0,16.0,0.0,2.0,1,1,1
59821.0,0,1,11,8,0,59,443,734.0,26.0,0.0,1.0,1,1,1
50002.0,0,1,21,7,0,60,377,638.0,19.0,0.0,1.0,0,0,1
69755.0,0,0,23,1,0,69,270,894.0,22.0,0.0,0.0,1,0,1
44078.0,1,1,17,5,0,45,10,41.0,7.0,0.0,2.0,1,0,0
30560.0,1,0,6,7,0,38,367,31.0,5.0,0.0,1.0,1,1,0
35924.0,1,1,56,5,0,45,98,34.0,5.0,0.0,2.0,1,1,0
64140.0,0,2,71,5,0,50,279,1750.0,18.0,2.5,2.0,0,1,1
56386.0,1,1,51,9,0,33,610,612.0,25.0,0.0,2.0,1,0,3
24594.0,1,0,94,5,0,35,201,29.0,5.0,0.0,1.0,1,2,0
75774.0,1,0,27,4,0,33,58,823.0,21.0,0.0,1.0,1,2,3
39228.0,0,0,1,4,0,54,415,20.0,4.0,0.0,0.0,0,1,2
58494.0,0,1,56,6,0,40,199,396.0,16.0,0.0,1.0,1,1,3
58684.0,0,0,71,2,0,33,13,813.0,21.0,1.0,0.0,0,0,3
57136.0,0,0,18,6,0,47,407,1179.0,20.0,1.0,0.0,0,0,2
56551.0,1,1,48,4,0,64,53,138.0,10.0,0.0,2.0,0,1,1
22448.0,1,0,86,3,0,32,123,55.0,9.0,0.0,1.0,1,0,0
82014.0,0,0,48,6,0,53,678,1511.0,22.0,1.0,0.0,0,0,1
34213.0,1,1,2,9,0,51,660,117.0,9.0,1.0,2.0,0,0,2
118350.5,0,0,13,1,0,37,426,1730.0,28.0,0.0,0.0,1,0,3
25358.0,0,1,57,6,0,67,342,32.0,6.0,0.0,1.0,0,1,1
35544.0,1,0,77,7,0,36,113,67.0,6.0,0.0,1.0,0,1,2
36634.0,0,1,0,7,0,60,397,335.0,15.0,0.0,1.0,1,1,1
62670.0,0,1,57,3,0,60,147,825.0,22.0,0.0,1.0,1,1,1
50334.0,0,1,24,6,0,42,340,694.0,23.0,0.0,1.0,1,2,0
72066.0,0,0,55,2,0,33,6,1792.0,17.0,2.5,0.0,0,0,3
50729.0,1,1,62,6,0,56,423,496.0,24.0,0.0,2.0,0,1,1
34916.0,2,0,89,9,0,46,410,231.0,13.0,0.0,2.0,1,0,0
64892.0,0,1,77,4,0,38,31,902.0,24.0,0.0,1.0,0,0,3
43602.0,1,1,45,6,0,48,170,68.0,9.0,0.0,2.0,0,0,2
33996.0,0,0,46,4,0,25,291,71.0,6.0,0.0,0.0,0,1,2
41473.0,1,0,80,7,0,29,375,76.0,6.0,0.0,1.0,0,2,2
63246.0,0,2,60,4,0,47,313,772.0,22.0,0.0,2.0,1,1,1
36732.0,1,1,71,2,0,55,182,47.0,9.0,0.0,2.0,1,1,1
69084.0,1,0,43,8,0,44,222,1586.0,25.0,0.0,1.0,1,1,3
77766.0,0,1,97,6,0,47,492,1529.0,34.0,2.0,1.0,1,1,3
37929.0,0,0,49,7,0,29,334,265.0,13.0,2.5,0.0,0,1,2
86610.0,0,0,66,2,0,63,297,1603.0,18.0,0.0,0.0,1,0,1
80141.0,0,0,20,6,0,28,534,2091.0,22.0,2.0,0.0,1,1,3
72635.0,0,0,54,3,0,59,391,981.0,21.0,1.0,0.0,1,2,1
69016.0,0,1,61,5,0,44,584,1533.0,34.0,0.0,1.0,1,0,3
20193.0,0,0,18,4,0,23,578,82.0,7.0,0.0,0.0,1,2,0
27573.0,1,0,45,8,0,39,461,244.0,14.0,0.0,1.0,1,0,0
15862.0,1,0,26,8,0,35,367,36.0,5.0,0.0,1.0,0,2,2
49544.0,1,0,0,7,0,38,502,404.0,16.0,0.0,1.0,1,1,0
33228.0,1,0,28,7,0,34,157,71.0,6.0,0.0,1.0,1,0,0
70440.0,0,0,49,3,0,36,264,1572.0,23.0,1.0,0.0,1,0,3
38232.0,1,1,84,5,0,43,163,122.0,11.0,0.0,2.0,1,0,0
22554.0,1,1,38,5,0,59,603,41.0,10.0,0.0,2.0,1,1,0
23536.0,1,0,53,3,0,31,25,10.0,4.0,0.0,1.0,1,1,0
49413.0,0,1,88,5,0,62,247,304.0,13.0,0.0,1.0,1,0,1
42231.0,1,1,99,5,0,45,96,37.0,5.0,0.0,2.0,1,0,0
78789.0,0,0,12,2,0,34,690,1754.0,16.0,1.0,0.0,0,1,3
56534.0,0,1,35,8,0,46,341,815.0,25.0,2.5,1.0,1,0,3
58350.0,0,1,5,6,0,43,541,1001.0,27.0,0.0,1.0,0,0,2
81217.0,0,0,77,1,0,25,345,1157.0,22.0,0.0,0.0,0,0,3
49090.0,0,1,45,7,0,63,345,688.0,21.0,0.0,1.0,0,0,1
61787.0,0,0,71,5,0,27,358,1319.0,19.0,0.0,0.0,0,1,3
18169.0,1,0,40,8,0,29,495,21.0,4.0,0.0,1.0,1,1,0
24336.0,1,0,82,7,0,33,671,31.0,4.0,0.0,1.0,0,2,2
18222.0,0,0,70,8,0,24,545,67.0,6.0,0.0,0.0,1,0,0
62335.0,0,1,87,2,0,62,402,708.0,21.0,0.0,1.0,0,0,1
